"X","NDX","ATVI","ADBE","AMD","ALXN","ALGN","GOOGL","GOOG","AMZN","AMGN","ADI","ANSS","AAPL","AMAT","ASML","ADSK","ADP","BIDU","BIIB","BMRN","BKNG","AVGO","CDNS","CDW","CERN","CHTR","CHKP","CTAS","CSCO","CTXS","CTSH","CMCSA","CPRT","COST","CSX","DXCM","DOCU","DLTR","EBAY","EA","EXC","EXPE","FB","FAST","FISV","GILD","IDXX","ILMN","INCY","INTC","INTU","ISRG","JD","KLAC","KHC","LRCX","LBTYA","LBTYK","LULU","MAR","MXIM","MELI","MCHP","MU","MSFT","MRNA","MDLZ","MNST","NTES","NFLX","NVDA","NXPI","ORLY","PCAR","PAYX","PYPL","PEP","PDD","QCOM","REGN","ROST","SGEN","SIRI","SWKS","SPLK","SBUX","SNPS","TMUS","TTWO","TSLA","TXN","TCOM","ULTA","VRSN","VRSK","VRTX","WBA","WDAY","WDC","XEL","XLNX"
"2019-07-01",7768.140137,47.18964,300.970001,31.200001,131.279999,271.679993,1100,1097.949951,1922.189941,180.088593,112.078171,208.110001,49.703632,44.847466,212.962189,169.289993,161.627731,118.010002,235.490005,84.150002,1898.420044,284.157928,73.349998,110.848885,73.298325,397.73999,117.779999,236.570999,52.19408,96.906052,63.195076,41.374435,74.970001,260.688538,77.271049,151.429993,50.650002,110.089996,39.157791,100.889999,45.955696,131.930725,193,31.623297,92.510002,64.703453,280.160004,370.670013,85.419998,46.65176,261.681488,529.309998,31.190001,118.782516,28.42392,186.967117,27.43,26.85,179.949997,139.65271,58.620857,619.309998,89.681335,40.110001,133.707489,14.73,53.225101,64.769997,50.632145,374.600006,165.65892,98.2155,374.339996,68.738983,80.209869,115.029999,127.271591,20.639999,74.733521,316.559998,98.223572,68.349998,5.652089,80.148346,125.330002,82.505379,131.429993,74.150002,115.959999,45.433998,113.125992,38.66,340.380005,211.289993,146.417404,181.839996,52.091789,213.470001,48.194099,57.54567,118.786888
"2019-07-02",7799.819824,47.666504,301.390015,31.24,134.080002,270.899994,1112.599976,1111.25,1934.310059,180.368835,110.626038,206.589996,49.994621,43.846054,212.417328,170.100006,157.324524,119.349998,236.369995,84.050003,1907.98999,279.408539,74.019997,111.045898,73.969437,398.690002,119.25,235.709381,53.214317,97.802429,63.273727,41.754112,74.800003,262.587738,76.927109,145.669998,51.34,109.080002,39.344307,102.720001,46.701706,132.693146,195,31.100435,93.589996,65.666901,277.01001,371.369995,85.010002,46.719719,263.791168,529.52002,31.450001,116.74295,28.479914,182.911972,27.68,26.940001,180.860001,139.682373,57.785881,626.97998,88.052544,39.599998,134.594391,14.4,53.458584,64.650002,50.435566,375.429993,161.731033,96.406876,383.089996,67.892113,80.325119,116.169998,127.812065,20.309999,74.241844,315.529999,97.42968,68.800003,5.770872,79.101349,128.440002,83.442162,133.460007,75.480003,116.910004,44.91,112.035179,38.880001,341.329987,213.820007,147.369522,179.529999,52.387272,213.960007,46.912807,58.24284,115.306137
"2019-07-03",7857.689941,48.342064,305.700012,31.190001,133.350006,275,1122.98999,1121.579956,1939,182.243652,110.294662,209.330002,50.40892,43.855877,211.83284,172,159.393555,118.559998,238.270004,84.150002,1919.650024,269.531372,74.809998,111.843796,73.554932,400,119.470001,237.22464,54.193016,98.196434,63.096767,42.172729,74.970001,266.217896,77.320183,143.360001,51.650002,109.75,39.16761,98.110001,46.892982,133.554596,197.199997,31.235992,94.230003,65.819527,278.869995,377.820007,86.519997,47.108086,267.594604,537.179993,31.5,116.186707,29.161112,180.635223,27.6,26.879999,183.990005,140.166916,57.939434,633.52002,88.081978,39.59,135.461609,15.31,54.295254,65.949997,51.183353,381.720001,162.249451,96.013702,386.220001,67.749382,81.256783,117.68,129.317688,20.09,73.875504,318.390015,99.235771,70.43,5.820365,78.954582,129.309998,85.667015,134.889999,75.82,118.07,46.98,111.91935,38.689999,345.429993,217.059998,149.432434,183.259995,52.606506,216.800003,46.534237,58.785091,114.119728
"2019-07-05",7841.299805,47.835396,303.980011,31.5,130.300003,273.290009,1132.670044,1131.589966,1942.910034,179.692352,109.992546,209.509995,50.364529,43.178448,207.790939,172.229996,160.122101,116.290001,234.25,82,1924.75,267.4216,74.410004,112.090057,73.525322,401.679993,119.559998,237.22464,54.308151,98.334328,63.617821,42.133781,74.599998,265.337524,77.045029,146.990005,52.16,109.639999,39.069443,93.599998,47.05558,133.792236,196.399994,31.071388,94.459999,65.371178,278.48999,378.230011,85.279999,46.680885,267.961029,537.25,31.030001,115.054703,28.918493,179.443115,27.65,26.92,183.210007,140.424011,57.776279,638.179993,87.552132,39.419998,135.067429,14.96,53.99366,65.919998,50.398945,380.549988,159.737213,94.883324,386.040009,67.187973,81.938736,117.160004,128.381516,20.290001,73.904427,307,100.109047,69.050003,5.85006,78.602325,130.320007,85.667015,135.399994,76.230003,117.230003,46.619999,111.735931,38.57,344.950012,217.330002,147.647232,178.339996,52.606506,216.009995,47.097237,58.765717,113.845192
"2019-07-08",7785.790039,46.166374,302.920013,32.040001,125.300003,272.23999,1116.790039,1116.349976,1952.319946,176.116699,108.988716,207.929993,49.326317,42.658108,206.087006,169.869995,159.37413,113.199997,230.839996,80.389999,1875.76001,260.136658,74.370003,108.750702,73.584541,399.399994,120.269997,235.966873,53.914753,97.49707,63.116421,41.500999,74.139999,266.475037,75.885429,145.619995,51.650002,110.260002,38.814213,93.440002,46.644321,131.178177,195.759995,30.819645,93.580002,64.369583,276.75,375.119995,83.010002,46.428452,268.54541,533.159973,30.57,114.517967,28.638548,177.254288,26.99,26.27,186.800003,139.721924,57.661114,629.969971,86.276573,40.41,134.968887,14.29,53.935291,66,49.683914,376.160004,156.726517,93.920052,386.269989,67.235558,81.49691,116.949997,127.937553,20.040001,73.875504,302.839996,100.803696,67.099998,5.869857,77.643402,130.410004,85.325493,135.600006,75.629997,114.75,46.068001,110.944366,36.799999,352.690002,215.639999,147.647232,176.75,52.835274,215.270004,48.407646,58.920643,113.668701
"2019-07-09",7826.859863,46.067024,304.200012,33.150002,125.720001,275.410004,1124.290039,1124.829956,1988.300049,175.488525,110.411629,206.720001,49.627182,43.168633,204.680267,171.350006,158.859299,114.800003,234.220001,83.129997,1877.869995,260.675995,74.489998,111.075439,74.008911,401.220001,120.209999,236.125336,54.058685,97.477371,63.293388,41.841728,75.260002,267.038849,75.374405,147.779999,52,111.489998,39.206875,92.050003,46.845165,132.138641,199.210007,30.567898,93.839996,64.627136,279.549988,377.23999,83.82,46.360489,268.565247,528.27002,30.75,114.937599,28.461248,178.895905,26.74,26.01,186.050003,137.961823,58.131382,640.559998,87.54232,41.349998,134.476166,14.85,53.876919,64.760002,49.637653,379.929993,156.826202,94.283722,385.209991,67.207001,81.842697,118.370003,127.146149,20.48,73.798386,307.970001,101.200645,69.889999,5.899553,78.044586,132.360001,85.120567,135.860001,75.150002,115.089996,46.012001,111.764893,37.939999,348.480011,217.479996,148.391052,178.460007,52.901997,218.740005,49.970436,58.959377,115.051193
"2019-07-10",7903.399902,46.533955,306.980011,33.790001,124.370003,286.649994,1140.910034,1140.47998,2017.410034,176.145691,111.113327,209.550003,50.117928,43.904964,206.176163,172.740005,159.830673,114.400002,232.429993,85.110001,1869.390015,259.701538,75.099998,110.77993,74.68988,407.209991,119.739998,236.392731,54.8167,98.147171,62.97879,42.630276,75.779999,268.473145,75.256485,150.880005,51.349998,111.690002,39.275585,93.959999,47.218166,131.990128,202.729996,30.258053,93.860001,64.35051,282.529999,372.700012,83.769997,46.807102,272.662994,532.280029,30.709999,116.723434,29.207771,180.009857,26.809999,26.059999,183.869995,139.988937,58.659245,633.330017,87.679688,42.900002,135.845963,14.48,54.022842,65.029999,50.614799,381,159.567734,94.490143,389.200012,67.092819,82.082802,119.639999,129.723053,19.84,71.687103,301.429993,101.825821,66.25,5.968843,78.19136,132.210007,86.242752,137.570007,78.629997,117.160004,47.784,112.59507,37.959999,347.200012,218.869995,148.777863,178.759995,52.968719,219.229996,52.455372,59.230495,115.198273
"2019-07-11",7896.779785,47.030685,307.600006,33.060001,121.489998,282.589996,1144.079956,1144.209961,2001.069946,172.01915,111.025612,211.300003,49.752949,44.454758,206.79039,173.330002,160.481506,114.75,231.600006,82.720001,1874.170044,261.177429,75.199997,111.873352,75.15374,410.25,119.230003,237.680222,54.979809,98.196434,64.188034,42.912601,76.790001,273.537567,75.914902,152.5,53.799999,110.970001,38.873108,93.489998,47.380756,132.62384,201.229996,29.396307,93.690002,63.13905,285.459991,363.660004,81.230003,47.185753,276.046326,536,30.51,117.162575,28.601219,180.664536,27.18,26.58,183.070007,140.315216,58.879974,634.289978,88.042732,43.48,136.387939,14.44,53.147278,64.800003,50.763203,379.5,165.768585,92.514435,393.470001,67.349739,81.957947,120.650002,129.665146,19.34,71.060463,291.820007,102.113609,65.190002,5.968843,77.477058,137.419998,86.916061,136.440002,78.260002,116.529999,47.720001,112.672295,37.389999,346.980011,218.589996,149.948166,176.009995,53.016376,224.300003,52.668915,59.249863,116.061111
"2019-07-12",7943.240234,46.891602,309.420013,33.209999,120.82,283.910004,1145.339966,1144.900024,2011,169.052277,113.247688,212.279999,50.135193,45.662334,206.235596,174.190002,160.403793,114.900002,231.419998,82.949997,1882.47998,270.004425,75.019997,114.483765,75.124138,414.309998,118.800003,240.106644,55.603489,99.329193,64.748413,43.457767,77.330002,276.406067,77.221924,149.169998,53.200001,112.43,39.324673,92.82,46.921684,133.257553,204.869995,29.967579,94.510002,63.205826,284.23999,305.049988,80.099998,48.467339,279.449524,526.25,31.08,119.95356,28.741192,186.869431,27.17,26.540001,189.520004,140.957977,59.542202,644.789978,89.985504,44.509998,136.880676,14.2,53.059711,65,50.084793,373.25,167.094513,95.33548,401.829987,68.634308,82.332535,120.120003,128.632446,19.139999,72.207687,292.559998,105.209763,63.779999,6.008438,79.267708,136.820007,87.599136,137.410004,79.449997,116.459999,49.015999,114.216805,37.25,356.390015,219.649994,150.582916,175.789993,53.13076,222.169998,53.678421,58.872231,117.973076
"2019-07-15",7966.930176,47.348595,308.76001,34.389999,123.040001,284.299988,1150.51001,1150.339966,2020.98999,170.202286,114.046852,210.919998,50.606209,45.436531,204.828873,173.710007,160.287216,115.629997,233.619995,83.989998,1881.910034,272.795349,75.199997,114.18824,74.837921,414.630005,117.629997,240.918747,55.699444,100.008865,64.709084,43.535648,77.5,277.53363,77.143303,151.110001,54.049999,111.75,39.530815,92.220001,46.749523,133.415985,203.910004,29.706146,94.75,64.932396,284.079987,302.290009,81.389999,48.661518,280.342499,527.75,31.030001,120.558594,28.629215,188.344894,26.49,25.879999,189.169998,141.18541,59.743748,645.109985,90.858765,44.400002,136.880676,14.32,53.21537,65.260002,49.385181,366.600006,166.755554,97.46846,403.230011,68.034836,82.34214,120.900002,129.472092,19.35,72.718643,298.200012,105.537239,63.990002,5.978742,80.275551,138.490005,87.979706,137.460007,79.309998,117.029999,50.700001,115.68409,37.349998,355.679993,221.039993,150.999451,176.369995,53.273735,218,53.037773,59.240185,119.286942
"2019-07-16",7927.080078,46.682976,305.700012,33.849998,122.82,281.070007,1153.459961,1153.579956,2009.900024,171.506943,112.526482,209.740005,50.431118,45.171452,203.085312,171.009995,159.500397,114.230003,231.550003,82.370003,1888.900024,268.812347,74.690002,112.651543,73.505592,414.839996,116.25,237.135513,55.28685,99.339043,64.836884,43.895847,77.470001,277.602905,78.175163,149.850006,53.619999,112.32,39.187241,89.550003,46.290451,135.029953,203.839996,30.2871,93.910004,63.854469,283.660004,302.299988,79.879997,47.739162,278.685577,515.559998,30.719999,119.543694,28.29328,185.472107,26.110001,25.5,190.179993,142.352234,59.043144,633.950012,89.043549,43.060001,135.087128,14.14,53.283474,65.790001,49.990356,365.98999,166.566116,95.355141,405.549988,69.052986,82.27491,119.709999,129.134293,20.120001,72.95002,298.369995,105.993729,63.18,5.988641,79.561241,136.509995,87.901642,135.910004,79.040001,117.449997,50.476002,114.564323,36.860001,360.540009,217.539993,150.523392,176.160004,53.197487,213.5,49.980145,59.065887,118.865334
"2019-07-17",7888.759766,46.375,309.390015,33.599998,123.410004,283.910004,1146.73999,1146.349976,1992.030029,171.110733,111.045113,209.699997,50.147518,45.377625,215.636963,171.619995,160.656357,113.580002,229.440002,82.470001,1867.73999,269.711121,74.349998,111.784691,73.456238,414.559998,115.989998,257.864075,54.893452,99.06324,64.13887,43.253326,77.040001,278.503021,70.146355,147.570007,52.77,112.25,38.313576,89.699997,46.481724,133.812042,201.800003,29.619003,94.110001,63.835396,284.730011,302.899994,80.230003,47.952766,278.437531,523.5,30.709999,122.461525,28.405256,187.338455,26.01,25.5,190.380005,139.662613,58.697632,631.72998,89.053368,43.369999,134.288925,14.03,53.400215,65.739998,48.658588,362.440002,169.188049,94.755531,399.640015,66.740753,81.861893,118.809998,128.149872,19.969999,73.036781,299.420013,106.470055,75.169998,5.978742,78.445763,138.559998,88.067535,135.75,78.93,117.599998,50.972,113.116341,37.599998,366.390015,216.960007,150.245728,177.139999,51.967873,218.009995,49.980145,59.337013,118.551567
"2019-07-18",7904.129883,45.421272,310.079987,33,123.260002,283.369995,1147.23999,1146.329956,1977.900024,173.507401,113.062515,207.559998,50.717182,47.292084,224.533096,172.380005,162.968246,111.790001,232.229996,83.190002,1885.910034,274.157745,74.720001,110.730675,73.03186,415.619995,116.879997,258.141388,55.401997,100.205872,64.81723,43.379887,77.809998,279.838379,70.588577,153.389999,53.049999,110.120003,39.040001,89.190002,46.634754,135.128967,200.779999,29.338207,96.870003,64.11203,289.850006,298.549988,81.309998,48.486755,280.669922,536.630005,30.58,130.190399,28.974482,193.699677,28.1,27.42,189.389999,138.238693,59.657368,648.669983,91.15313,44.669998,134.436737,14.26,53.730988,64.970001,47.795158,325.209991,169.656601,95.463257,403.190002,65.732117,82.207672,119.870003,128.246399,20.190001,71.696747,303.089996,106.22197,76.639999,5.978742,79.668877,138.389999,89.287308,136.039993,77.970001,117.699997,50.708,114.458145,38.009998,366.209991,214.800003,151.703644,178.089996,52.253826,217.880005,51.329384,59.966404,120.463531
"2019-07-19",7834.899902,44.845062,306.869995,32.509998,120.800003,281.209991,1131.550049,1130.099976,1964.52002,172.396042,112.838356,208.100006,49.960094,46.938648,221.531387,169.309998,161.695724,112.25,231.270004,81.57,1882.089966,274.365906,72.919998,110.829178,71.877174,409.790009,116.080002,255.368332,55.037384,99.693665,64.040558,42.893131,77.510002,278.453583,69.094849,152.580002,52.419998,108.199997,39.471912,87.5,45.496624,133.772446,198.360001,29.405985,95.389999,62.042057,284.690002,293.200012,80.540001,48.807159,277.137756,528.809998,30.99,128.775391,29.431732,193.934189,27.65,27.049999,187.940002,136.191803,59.580593,626.700012,90.574211,45.52,134.63382,14.11,53.400215,63.259998,46.983765,315.100006,167.921951,96.288918,396.820007,65.970001,81.218369,118.629997,125.553673,20.049999,72.304092,298.109985,105.79525,75.07,5.998538,79.57103,138.139999,88.116325,134.990005,77.43,116.059998,51.636002,113.193565,38.16,357,214.210007,150.186172,174.130005,51.891613,214.240005,50.9217,58.843178,120.306648
"2019-07-22",7905.120117,45.272251,308.549988,32.849998,122.32,274.470001,1139.209961,1138.069946,1985.630005,169.980042,114.719322,211.5,51.101891,49.805428,225.61293,170.360001,162.356262,111.699997,232.479996,81.599998,1893.699951,280.184326,72.660004,110.632172,71.058037,407.859985,115.269997,256.536957,55.392399,100.018707,64.443649,42.688686,78.239998,277.128113,69.694305,155.110001,52.369999,107.550003,39.92347,88.139999,45.219265,134.683395,202.320007,29.667414,95.300003,61.918049,287.070007,298.279999,81.709999,49.855732,278.953461,535.5,30.66,133.840118,29.385071,202.474442,27.48,26.91,187.75,134.540451,60.252407,636.51001,91.800713,47.189999,136.417511,14.05,53.157001,63.529999,46.825722,310.619995,170.793091,97.055618,394.779999,65.808258,80.766945,118.690002,125.737053,20.139999,73.219948,296.519989,105.130371,76.07,6.018336,81.479095,138.699997,88.721321,135.419998,77.660004,116.660004,51.136002,114.081673,38.560001,352.950012,215.940002,149.273743,174.080002,51.41502,214.339996,53.688129,58.785091,121.806816
"2019-07-23",7954.560059,45.619965,307.880005,33.490002,122.419998,272.959991,1148.050049,1146.209961,1994.48999,170.096024,116.873161,213.240005,51.501389,50.09996,228.059845,169.740005,163.104233,115.139999,243.880005,80.599998,1900.25,284.564728,74.269997,111.962006,71.136986,407.529999,115.709999,258.280029,55.373207,99.368599,64.758232,43.14624,79.230003,277.058868,68.731247,151.949997,52.939999,105.489998,40.276859,88.220001,44.339363,135.960709,202.360001,30.684086,95.300003,63.339367,286.820007,304.640015,78.510002,50.244091,279.697632,537.789978,31.85,136.787262,29.814323,204.966156,27.77,27.129999,189.070007,139.118744,61.135368,634.830017,93.772919,46.950001,137.264999,13.6,53.302929,64.099998,47.230461,307.299988,175.119736,99.218094,392.390015,65.874863,81.276009,120.220001,126.181007,20.99,71.455734,309.26001,105.299072,75.949997,5.978742,82.721779,137.770004,87.930923,136.160004,78.139999,118.110001,52.034,115.906113,40.759998,351.98999,215.740005,149.571259,175.240005,52.091789,211.970001,54.338482,58.494598,124.79731
"2019-07-24",8010.609863,46.553825,310.269989,34.110001,120.970001,275.160004,1139.72998,1137.810059,2000.810059,169.86409,121.473251,214.949997,51.459473,51.189732,231.873886,173.509995,162.424271,116.379997,241.240005,81.099998,1919.25,287.393524,75.790001,111.902901,71.265289,409.670013,113.25,259.389252,54.912643,99.211006,64.650101,43.681675,79.370003,277.780914,68.023682,152.960007,54.349998,106.239998,40.276859,89.779999,43.497715,136.465714,204.660004,31.132599,94.169998,63.568314,285.399994,304.01001,79.150002,51.380039,279.161804,543.039978,32.200001,139.207397,29.9263,212.021149,27.85,27.309999,192.210007,138.22879,62.709335,660,97.962624,47.990002,138.674225,14.47,52.942974,64.739998,47.249733,317.940002,178.110519,103.700302,396.5,68.643837,81.689003,121.300003,124.704369,20.93,73.142822,313.630005,105.140289,73.57,6.038133,84.492844,139.960007,88.45787,137.619995,80.610001,118.900002,52.976002,124.526443,40.279999,352.940002,216.839996,149.531631,173.339996,52.616039,214.589996,55.678017,58.543015,129.562515
"2019-07-25",7929.870117,46.881664,308.730011,33.669998,118.029999,200.899994,1135.939941,1132.119995,1973.819946,168.259857,119.075752,213.240005,51.05257,49.893784,227.901352,169.919998,162.278549,114.470001,238.210007,80.669998,1926.130005,284.195801,76.040001,112.503784,71.965996,405.5,113.68,258.250336,54.327347,93.645638,64.669762,43.428558,79.139999,276.762085,68.298859,151.490005,52.470001,106.550003,40.060905,89.160004,44.119392,136.851883,200.710007,30.654837,96.360001,63.263058,283.559998,298.600006,78.800003,50.642159,279.399963,531.690002,31.83,136.328598,29.441061,205.933517,27.85,27.209999,191.210007,139.148407,61.53846,652.5,96.206284,47.77,138.151932,13.51,52.933243,64.160004,46.270664,326.459991,172.846756,100.033928,376,68.196609,82.044388,115.120003,124.492035,21.51,72.641518,303.420013,104.713577,73.360001,6.077728,83.817696,138.740005,88.779884,137.5,79.910004,119.25,45.764,122.933655,40.330002,354.619995,215.850006,148.98613,169.559998,52.196636,215.009995,55.299454,58.28157,125.101257
"2019-07-26",8016.950195,47.676441,311.269989,34.02,114.629997,198.839996,1245.219971,1250.410034,1943.050049,169.448532,118.705406,213.149994,51.230125,49.815247,228.693878,167.990005,164.425293,114.220001,238.210007,81.110001,1966.849976,284.697174,75.910004,112.730347,72.153503,398.790009,112.489998,259.171387,54.24099,94.157852,65.279297,43.448036,79.43,278.315063,67.768181,153.770004,54.68,106.099998,40.473194,89.510002,43.822895,138.049988,199.75,30.840092,102.300003,63.835396,283.940002,300.899994,80.150002,50.088745,281.553009,527.630005,31.549999,136.084641,29.721008,205.933517,27.790001,27.25,190.610001,138.70343,61.970345,654.710022,96.26516,47.490002,139.285202,14.12,53.322392,65.199997,46.054802,335.779999,174.53157,100.613869,383.790009,68.196609,83.158546,115.489998,126.644272,21.610001,72.51619,309.179993,106.01358,74.459999,6.156916,84.130814,140.729996,96.71328,137.089996,84.25,121.779999,45.608002,123.715569,39.189999,353.880005,216.580002,151.257309,166.830002,52.473061,215.889999,54.843231,58.591427,118.414291
"2019-07-29",7989.080078,48.133434,307.220001,33.48,112.360001,196.050003,1241.839966,1239.410034,1912.449951,170.163666,118.130394,210.660004,51.708538,49.746525,228.812744,162.770004,163.104233,113.449997,237.110001,79.82,1919.550049,285.472931,76.349998,111.223213,72.706177,393.649994,111.879997,258.181,54.624794,93.88205,64.925369,43.058628,78.300003,277.088531,68.416779,153.539993,53.900002,103.839996,40.806953,88.870003,44.042873,137.34697,195.940002,30.537834,104.639999,64.741608,284.910004,304.410004,80.260002,50.981976,279.151947,529.609985,31.389999,136.143188,29.637022,206.001953,27.139999,26.59,192.089996,139.65271,61.93195,653.390015,96.530075,46.82,138.979721,13.69,53.371029,65.389999,44.485985,332.700012,174.282349,102.451965,389.820007,68.044365,82.822372,111.449997,126.943451,21.91,72.275169,306.040009,105.696014,75.949997,6.097525,84.933174,138.220001,95.649635,136.210007,82.379997,123.589996,47.153999,125.462799,39.330002,346.130005,215.539993,151.316833,166.229996,52.539776,212.5,54.154057,59.046524,118.198586
"2019-07-30",7952.470215,47.97448,303.640015,33.869999,114.449997,203.25,1228,1225.140015,1898.530029,170.521225,117.886742,207.800003,51.486591,49.805428,226.207321,160.289993,160.277512,112.75,241.509995,81,1916.589966,283.410492,75.540001,111.883194,72.62722,394.559998,111.43,260.320221,54.183418,93.70475,64.227348,42.912601,77.82,276.465393,68.996574,156.389999,54.150002,101.489998,40.620445,88.57,44.042873,133.920959,197.039993,30.820591,103.910004,63.99757,286.049988,299.959991,85.43,50.195541,277.435394,531.640015,30.42,136.621353,29.711678,206.490509,27.16,26.540001,191.770004,139.237411,61.548054,633.780029,95.166214,47.459999,138.309601,13.4,53.322392,65.510002,44.863735,325.929993,174.910385,103.985359,383.350006,67.530525,82.735939,112.040001,125.930069,21.950001,72.120918,311.130005,105.527313,75.519997,6.117322,85.86274,137.490005,94.312767,135.369995,81.300003,123.199997,48.452,124.821884,39.209999,348.630005,213.929993,150.791183,169.539993,52.806679,205.970001,54.930592,58.668892,117.178879
"2019-07-31",7848.779785,48.421543,298.859985,30.450001,113.290001,209.080002,1218.199951,1216.680054,1866.780029,180.310852,114.475677,203.119995,52.53714,48.470211,220.728958,156.169998,161.754013,111.699997,237.820007,79.32,1886.609985,274.356415,73.910004,116.394768,70.712616,385.380005,111.949997,257.933411,53.156746,92.828079,64.040558,42.026703,77.529999,272.637421,69.183296,156.869995,51.720001,101.75,40.433929,92.5,43.096027,131.435638,194.229996,30.030817,105.43,62.499928,282.049988,299.380005,84.919998,49.079006,275.143463,519.51001,29.91,133.030167,29.87031,203.842453,26.67,26.040001,191.089996,137.506943,56.806946,621.419983,92.644539,44.889999,134.288925,13.1,52.038216,64.470001,44.485985,322.98999,168.201065,101.626305,380.76001,66.740753,80.346344,110.400002,123.353172,22.27,70.530243,304.76001,105.219688,75.709999,6.196511,83.445862,135.309998,92.400169,132.759995,79.730003,122.519997,48.321999,121.394005,38.98,349.25,211.089996,150.473816,166.619995,51.939278,199.979996,52.309769,57.719963,111.982254
"2019-08-01",7801.149902,49.862064,298.440002,29.860001,114.910004,202.350006,1211.780029,1209.01001,1855.319946,179.750336,111.551903,201.210007,51.40028,47.58662,219.371765,153.470001,159.597549,109.209999,243.059998,81,1879.859985,269.957123,73.040001,116.749397,70.988937,384.380005,110.790001,256.536957,53.147152,92.837936,65.289131,41.744381,76.739998,271.588959,66.608566,148.320007,49.93,97.690002,40.345577,94.599998,42.46479,130.118698,192.729996,28.890038,104.660004,62.452236,268.299988,301.660004,84.849998,48.059563,275.788391,523.950012,28.610001,133.469299,30.355551,201.057556,26.4,25.83,185.449997,135.341415,54.71471,626.450012,89.877563,43.599998,136.052872,13.01,52.174416,63.459999,43.352726,319.5,164.412781,98.294128,374.799988,64.837685,81.149315,110.800003,122.706543,22.66,68.640686,309.429993,102.778488,75.360001,6.206409,80.989845,135.059998,93.073471,132.520004,79.309998,122.099998,46.77,119.87912,37.290001,345.51001,212.800003,151.663956,179.289993,51.538933,203.860001,53.882267,58.8335,111.24688
"2019-08-02",7692.799805,48.699711,293.709991,29.440001,112.339996,199.380005,1196.319946,1193.98999,1823.23999,180.929367,109.817123,195.350006,50.312748,46.683384,217.856049,147.759995,159.56842,107.760002,242.270004,77.839996,1846.079956,263.514252,71.269997,114.601959,70.041512,384.660004,111.739998,255.922943,51.093807,92.13858,62.418407,41.52047,76.139999,269.541412,65.959984,144.210007,48.799999,96.870003,39.835125,92.889999,42.799534,127.900696,189.020004,28.880289,104.32,61.956203,268.709991,297.380005,83.470001,47.263428,272.494354,513.599976,28.01,130.024506,30.056942,199.425735,26.49,25.950001,178.929993,134.461349,53.649403,614.710022,86.404129,44.080002,134.909729,12.73,52.300888,62.389999,42.342819,318.829987,160.69426,98.746277,369.929993,63.962273,81.197685,107.089996,123.459343,22.99,68.592491,305.23999,102.699097,75.129997,6.275699,77.623833,126.470001,93.200333,129.350006,77.730003,121.690002,46.868,118.296272,36.439999,337.019989,209.470001,151.971405,178.389999,51.167191,195.830002,52.795101,57.923306,108.030861
"2019-08-05",7415.689941,45.798786,280.359985,27.99,107.900002,188.369995,1154.75,1152.319946,1765.130005,175.40155,104.895424,190.149994,47.678982,44.631474,210.148727,143.570007,155.17778,100.150002,235.210007,76.019997,1788.599976,253.230255,67.5,105.923584,68.758514,379.73999,108.089996,248.703094,49.289928,90.651192,60.992886,40.508015,73.400002,262.221771,63.984722,142.130005,44.700001,92.860001,38.09761,88.589996,42.483917,125.25695,181.729996,27.84676,100.449997,60.439491,260.070007,289.059998,80.919998,45.603188,261.47113,491.459991,26.17,123.408134,29.338413,189.107086,25.52,24.969999,174.460007,128.884338,51.442005,574.25,82.04763,41.939999,130.287949,12.26,50.802689,58.959999,40.83567,307.630005,150.326218,95.247017,363.619995,61.307487,78.246986,103.599998,120.06208,22.17,66.326958,299.570007,100.446442,72.959999,5.988641,74.189316,122.470001,91.434105,124.769997,76.190002,115.379997,45.664001,113.547722,33.5,330.140015,200.300003,148.1828,175.559998,49.441917,187.839996,51.203194,57.739326,104.922691
"2019-08-06",7521.319824,46.285587,286.209991,28.860001,109.389999,188.440002,1171.079956,1169.949951,1787.829956,178.262085,106.50351,198.339996,48.581562,45.485619,212.882935,143.669998,158.713608,99.68,240.169998,76.010002,1786.52002,252.076019,69.150002,106.721474,69.57766,381.98999,108.220001,254.714676,50.470123,90.237488,61.523769,40.955833,74.599998,266.386017,65.340866,147.649994,44.59,92.720001,38.961464,90.099998,43.239487,125.811432,184.509995,28.470778,103.019997,61.030918,270.380005,291.940002,82.629997,45.90131,267.979858,503.769989,26.48,132.366577,28.535898,190.074478,25.559999,25.02,179.630005,127.055008,51.921871,601.039978,83.460541,42.619999,132.731888,12.29,51.39613,60.18,40.98793,310.100006,151.881454,98.559517,373.559998,62.354168,79.591736,105.029999,122.040596,21.959999,65.719604,300.26001,102.589935,75.139999,6.028235,75.989746,124.540001,93.034439,126.230003,77.279999,124.559998,46.150002,115.557846,33.990002,340.279999,204.360001,151.088699,176.940002,49.04158,187.330002,52.008862,58.513962,103.958481
